2026-03-07 15:30:44 | LLMService | INFO | Primary LLM Provider: OLLAMA
2026-03-08 15:46:53 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-03-08 15:46:53 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 15:47:00 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-03-08 15:49:17 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 15:50:22 | LLMService | INFO | [Ollama] Raw extraction: 14 entities, 4 concepts
2026-03-08 15:50:22 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 15:50:29 | LLMService | INFO | [Ollama] Raw extraction: 14 entities, 0 concepts
2026-03-08 15:53:33 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 15:54:17 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 3 concepts
2026-03-08 15:54:17 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 15:54:21 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 3 concepts
2026-03-08 15:57:03 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 15:57:33 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-03-08 15:57:33 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 15:57:38 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 0 concepts
2026-03-08 16:01:01 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:02:03 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 16:02:03 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:02:06 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 0 concepts
2026-03-08 16:04:20 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:04:39 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 16:04:39 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:04:45 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 2 concepts
2026-03-08 16:06:44 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:07:19 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 16:07:19 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:07:24 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 3 concepts
2026-03-08 16:08:39 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:09:00 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 16:09:00 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:09:06 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-03-08 16:10:40 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:11:33 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 3 concepts
2026-03-08 16:11:33 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:11:38 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 0 concepts
2026-03-08 16:13:50 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:14:19 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-03-08 16:14:19 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:14:24 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 16:15:46 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:16:30 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 3 concepts
2026-03-08 16:16:30 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:16:33 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 0 concepts
2026-03-08 16:18:42 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:19:19 | LLMService | INFO | [Ollama] Raw extraction: 12 entities, 2 concepts
2026-03-08 16:19:19 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:19:26 | LLMService | INFO | [Ollama] Raw extraction: 13 entities, 2 concepts
2026-03-08 16:22:02 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:22:42 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 16:22:42 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:22:46 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 3 concepts
2026-03-08 16:25:37 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:25:51 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 1 concepts
2026-03-08 16:25:51 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:25:55 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 1 concepts
2026-03-08 16:26:35 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:27:05 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-03-08 16:27:05 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:27:11 | LLMService | INFO | [Ollama] Raw extraction: 11 entities, 3 concepts
2026-03-08 16:29:41 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:30:31 | LLMService | INFO | [Ollama] Raw extraction: 11 entities, 3 concepts
2026-03-08 16:30:31 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:30:34 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 0 concepts
2026-03-08 16:33:18 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:33:55 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-03-08 16:33:55 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:33:59 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 0 concepts
2026-03-08 16:49:11 | LLMService | ERROR | Async Entity Summary Generation Failed for 1998: Request timed out.
2026-03-08 16:49:11 | LLMService | ERROR | Async Entity Summary Generation Failed for los angeles: Request timed out.
2026-03-08 16:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for 1987: Request timed out.
2026-03-08 16:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for der himmel über berlin: Request timed out.
2026-03-08 16:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for meg ryan: Request timed out.
2026-03-08 16:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for california: Request timed out.
2026-03-08 16:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for wim wenders: Request timed out.
2026-03-08 16:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for berlin: Request timed out.
2026-03-08 16:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for dennis franz: Request timed out.
2026-03-08 16:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for city of angels: Request timed out.
2026-03-08 16:49:12 | LLMService | ERROR | Async Entity Summary Generation Failed for City of Angels: Request timed out.
2026-03-08 16:50:42 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:51:21 | LLMService | INFO | [Ollama] Raw extraction: 13 entities, 3 concepts
2026-03-08 16:51:21 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:51:24 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 3 concepts
2026-03-08 16:54:10 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:54:32 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 2 concepts
2026-03-08 16:54:32 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:54:35 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 0 concepts
2026-03-08 16:56:20 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:57:08 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 16:57:08 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 16:57:12 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 0 concepts
2026-03-08 17:00:19 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:00:39 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 2 concepts
2026-03-08 17:01:49 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:02:57 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-03-08 17:02:57 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:03:03 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 3 concepts
2026-03-08 17:05:32 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:06:14 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 17:06:14 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:06:18 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 0 concepts
2026-03-08 17:08:49 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:09:34 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 17:09:34 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:09:41 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-03-08 17:12:22 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:12:46 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 2 concepts
2026-03-08 17:12:46 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:12:49 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 2 concepts
2026-03-08 17:13:18 | LLMService | ERROR | Async Entity Summary Generation Failed for pop music: Unterminated string starting at: line 3 column 24 (char 68)
2026-03-08 17:14:32 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:14:48 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 4 concepts
2026-03-08 17:14:48 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:14:53 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 4 concepts
2026-03-08 17:16:46 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:17:16 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 5 concepts
2026-03-08 17:17:16 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:17:20 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 0 concepts
2026-03-08 17:20:34 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:21:15 | LLMService | INFO | [Ollama] Raw extraction: 11 entities, 3 concepts
2026-03-08 17:21:15 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:21:21 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 0 concepts
2026-03-08 17:24:07 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:24:49 | LLMService | INFO | [Ollama] Raw extraction: 13 entities, 2 concepts
2026-03-08 17:24:49 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:24:56 | LLMService | INFO | [Ollama] Raw extraction: 12 entities, 2 concepts
2026-03-08 17:28:12 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:29:10 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 5 concepts
2026-03-08 17:29:10 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:29:13 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 0 concepts
2026-03-08 17:31:30 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:32:15 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 4 concepts
2026-03-08 17:32:15 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:32:21 | LLMService | INFO | [Ollama] Raw extraction: 13 entities, 0 concepts
2026-03-08 17:36:17 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:37:17 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 3 concepts
2026-03-08 17:37:17 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:37:24 | LLMService | INFO | [Ollama] Raw extraction: 12 entities, 3 concepts
2026-03-08 17:40:09 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:40:55 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 3 concepts
2026-03-08 17:40:55 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:41:02 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 3 concepts
2026-03-08 17:43:22 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:43:41 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-03-08 17:43:41 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:43:45 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-03-08 17:44:54 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:45:12 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 17:45:12 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:45:17 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-03-08 17:46:45 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:47:23 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 17:47:23 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 17:47:30 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 3 concepts
2026-03-08 18:09:48 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 18:10:18 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 1 concepts
2026-03-08 19:10:00 | LLMService | ERROR | Async Entity Summary Generation Failed for music album: Request timed out.
2026-03-08 20:36:18 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:37:47 | LLMService | INFO | [Ollama] Raw extraction: 13 entities, 3 concepts
2026-03-08 20:37:47 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:37:55 | LLMService | INFO | [Ollama] Raw extraction: 14 entities, 3 concepts
2026-03-08 20:41:48 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:42:15 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 2 concepts
2026-03-08 20:42:15 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:42:18 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 0 concepts
2026-03-08 20:44:13 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:44:34 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 2 concepts
2026-03-08 20:44:34 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:44:38 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 2 concepts
2026-03-08 20:45:54 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:46:17 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-03-08 20:46:17 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:46:22 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 2 concepts
2026-03-08 20:48:17 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:49:31 | LLMService | INFO | [Ollama] Raw extraction: 11 entities, 3 concepts
2026-03-08 20:49:31 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:49:40 | LLMService | INFO | [Ollama] Raw extraction: 15 entities, 3 concepts
2026-03-08 20:53:44 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:54:22 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 2 concepts
2026-03-08 20:54:22 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:54:29 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 2 concepts
2026-03-08 20:56:47 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:57:39 | LLMService | INFO | [Ollama] Raw extraction: 11 entities, 4 concepts
2026-03-08 20:57:39 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 20:57:45 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 0 concepts
2026-03-08 21:02:30 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:03:39 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 3 concepts
2026-03-08 21:03:39 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:03:45 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 0 concepts
2026-03-08 21:06:43 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:07:59 | LLMService | INFO | [Ollama] Raw extraction: 11 entities, 2 concepts
2026-03-08 21:07:59 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:08:03 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 2 concepts
2026-03-08 21:10:50 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:11:32 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 21:11:32 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:11:37 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 0 concepts
2026-03-08 21:13:42 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:14:18 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 21:14:18 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:14:23 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 3 concepts
2026-03-08 21:16:40 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:17:38 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 21:17:38 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:17:42 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 3 concepts
2026-03-08 21:21:05 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:21:30 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-03-08 21:21:30 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:21:34 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 0 concepts
2026-03-08 21:23:30 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:23:46 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 21:23:46 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:23:50 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 21:25:01 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:26:01 | LLMService | INFO | [Ollama] Raw extraction: 16 entities, 3 concepts
2026-03-08 21:26:01 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:26:04 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 0 concepts
2026-03-08 21:29:32 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:29:46 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 1 concepts
2026-03-08 21:30:37 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:30:59 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 21:30:59 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:31:04 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 2 concepts
2026-03-08 21:32:50 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:33:25 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 3 concepts
2026-03-08 21:33:25 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:33:32 | LLMService | INFO | [Ollama] Raw extraction: 2 entities, 4 concepts
2026-03-08 21:35:22 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:35:41 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 3 concepts
2026-03-08 21:35:41 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:35:47 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 3 concepts
2026-03-08 21:37:28 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:38:04 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 3 concepts
2026-03-08 21:38:04 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:38:13 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 21:40:57 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:41:15 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 2 concepts
2026-03-08 21:41:15 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:41:20 | LLMService | INFO | [Ollama] Raw extraction: 4 entities, 2 concepts
2026-03-08 21:42:48 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:43:14 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 4 concepts
2026-03-08 21:43:14 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:43:20 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 4 concepts
2026-03-08 21:46:03 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:46:50 | LLMService | INFO | [Ollama] Raw extraction: 12 entities, 6 concepts
2026-03-08 21:46:50 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:47:00 | LLMService | INFO | [Ollama] Raw extraction: 10 entities, 6 concepts
2026-03-08 21:51:01 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:51:09 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 0 concepts
2026-03-08 21:51:28 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:51:55 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 21:51:55 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:51:58 | LLMService | INFO | [Ollama] Raw extraction: 1 entities, 0 concepts
2026-03-08 21:54:47 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:55:11 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 3 concepts
2026-03-08 21:55:11 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:55:15 | LLMService | INFO | [Ollama] Raw extraction: 7 entities, 0 concepts
2026-03-08 21:57:22 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:57:43 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 21:57:43 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:57:48 | LLMService | INFO | [Ollama] Raw extraction: 5 entities, 2 concepts
2026-03-08 21:59:13 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:59:42 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 21:59:42 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 21:59:47 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 3 concepts
2026-03-08 22:02:49 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 22:04:12 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 22:04:12 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 22:04:19 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
2026-03-08 22:08:24 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 22:09:08 | LLMService | INFO | [Ollama] Raw extraction: 9 entities, 2 concepts
2026-03-08 22:09:08 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 22:09:14 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 2 concepts
2026-03-08 22:12:51 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 22:14:36 | LLMService | INFO | [Ollama] Raw extraction: 11 entities, 3 concepts
2026-03-08 22:14:36 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 22:14:40 | LLMService | INFO | [Ollama] Raw extraction: 3 entities, 0 concepts
2026-03-08 22:20:11 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 22:21:22 | LLMService | INFO | [Ollama] Raw extraction: 19 entities, 4 concepts
2026-03-08 22:21:22 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 22:21:28 | LLMService | INFO | [Ollama] Raw extraction: 6 entities, 0 concepts
2026-03-08 22:25:32 | LLMService | WARNING | Atomic fact extraction failed for georges bizet: Expecting value: line 1 column 1 (char 0)
2026-03-08 22:27:08 | LLMService | INFO | [Ollama] Extracting with gemma3:4b (schema enforced)
2026-03-08 22:27:58 | LLMService | INFO | [Ollama] Raw extraction: 8 entities, 3 concepts
