2026-02-25 05:28:59 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:13:35 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:14:20 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:14:21 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 14, relationships_created: 8, nodes_created: 7, properties_set: 53, contains_updates: True, contains_system_updates: False}
2026-02-25 08:14:21 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 4, relationships_created: 2, nodes_created: 2, properties_set: 12, contains_updates: True, contains_system_updates: False}
2026-02-25 08:14:21 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:15:10 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:15:16 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:15:21 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:15:25 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:15:31 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:15:35 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:15:41 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:15:50 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:16:03 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:16:03 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:16:21 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:16:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 2, relationships_created: 1, nodes_created: 1, properties_set: 7, contains_updates: True, contains_system_updates: False}
2026-02-25 08:16:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 2, relationships_created: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:16:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:16:26 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:16:38 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:16:40 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:17:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:17:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 10, relationships_created: 6, nodes_created: 5, properties_set: 39, contains_updates: True, contains_system_updates: False}
2026-02-25 08:17:23 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 8, relationships_created: 4, nodes_created: 4, properties_set: 24, contains_updates: True, contains_system_updates: False}
2026-02-25 08:17:23 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:17:26 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:18:09 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:18:13 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:18:18 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:18:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:18:27 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:18:31 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:18:40 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:18:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:19:02 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:19:02 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:19:37 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:19:37 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 10, relationships_created: 6, nodes_created: 5, properties_set: 39, contains_updates: True, contains_system_updates: False}
2026-02-25 08:19:38 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 6, relationships_created: 3, nodes_created: 3, properties_set: 18, contains_updates: True, contains_system_updates: False}
2026-02-25 08:19:38 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:19:42 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:20:15 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:20:18 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:20:21 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:20:25 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:20:28 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:20:30 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:20:38 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:20:50 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:20:50 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:21:08 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:21:08 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 2, relationships_created: 1, nodes_created: 1, properties_set: 7, contains_updates: True, contains_system_updates: False}
2026-02-25 08:21:08 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 2, relationships_created: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:21:08 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:21:12 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:21:28 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:21:35 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:22:38 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:22:39 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 30, relationships_created: 15, nodes_created: 15, properties_set: 105, contains_updates: True, contains_system_updates: False}
2026-02-25 08:22:39 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 8, relationships_created: 4, nodes_created: 4, properties_set: 24, contains_updates: True, contains_system_updates: False}
2026-02-25 08:22:39 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 2, relationships_created: 1, nodes_created: 1, properties_set: 10, contains_updates: True, contains_system_updates: False}
2026-02-25 08:22:39 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:22:47 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:50 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:24:58 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:25:02 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:25:13 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:25:19 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:25:23 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:25:27 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:25:34 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:25:40 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:25:47 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:26:36 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:26:38 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 22, relationships_created: 11, nodes_created: 11, properties_set: 77, contains_updates: True, contains_system_updates: False}
2026-02-25 08:26:38 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 10, relationships_created: 5, nodes_created: 5, properties_set: 30, contains_updates: True, contains_system_updates: False}
2026-02-25 08:26:38 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:26:45 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:23 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:23 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:23 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:23 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:23 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:26 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:33 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:40 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:45 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:50 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:28:58 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:29:03 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:29:06 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:29:11 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:29:15 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:29:17 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:30:08 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:30:09 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 12, relationships_created: 6, nodes_created: 6, properties_set: 42, contains_updates: True, contains_system_updates: False}
2026-02-25 08:30:09 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 8, relationships_created: 4, nodes_created: 4, properties_set: 24, contains_updates: True, contains_system_updates: False}
2026-02-25 08:30:09 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:30:17 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:31:13 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:31:16 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:31:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:31:27 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:31:37 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:31:44 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:31:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:31:54 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:31:59 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:32:05 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:32:23 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:32:24 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 2, relationships_created: 1, nodes_created: 1, properties_set: 7, contains_updates: True, contains_system_updates: False}
2026-02-25 08:32:24 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 2, relationships_created: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:32:24 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:32:31 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:32:43 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:32:46 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:34:46 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:34:48 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 46, relationships_created: 23, nodes_created: 23, properties_set: 161, contains_updates: True, contains_system_updates: False}
2026-02-25 08:34:48 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 12, relationships_created: 6, nodes_created: 6, properties_set: 36, contains_updates: True, contains_system_updates: False}
2026-02-25 08:34:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 8, relationships_created: 4, nodes_created: 4, properties_set: 40, contains_updates: True, contains_system_updates: False}
2026-02-25 08:34:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:34:55 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:39:57 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:00 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:02 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:08 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:16 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:26 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:29 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:37 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:44 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:40:56 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:41:20 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:41:21 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 2, relationships_created: 1, nodes_created: 1, properties_set: 7, contains_updates: True, contains_system_updates: False}
2026-02-25 08:41:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 4, relationships_created: 2, nodes_created: 2, properties_set: 12, contains_updates: True, contains_system_updates: False}
2026-02-25 08:41:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:41:25 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:41:45 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:41:47 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:41:53 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:42:35 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:42:36 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 10, relationships_created: 6, nodes_created: 5, properties_set: 39, contains_updates: True, contains_system_updates: False}
2026-02-25 08:42:36 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 6, relationships_created: 3, nodes_created: 3, properties_set: 18, contains_updates: True, contains_system_updates: False}
2026-02-25 08:42:36 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 2, relationships_created: 1, nodes_created: 1, properties_set: 10, contains_updates: True, contains_system_updates: False}
2026-02-25 08:42:36 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
2026-02-25 08:42:40 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 4, contains_updates: True, contains_system_updates: False}
2026-02-25 08:43:29 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:43:34 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:43:43 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:43:49 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:43:51 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:43:53 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:44:01 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:44:14 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:44:22 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:45:17 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 1, nodes_created: 1, properties_set: 6, contains_updates: True, contains_system_updates: False}
2026-02-25 08:45:18 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 16, relationships_created: 8, nodes_created: 8, properties_set: 56, contains_updates: True, contains_system_updates: False}
2026-02-25 08:45:19 | GraphService | INFO | [Graph] Updates: SummaryCounters{labels_added: 4, relationships_created: 2, nodes_created: 2, properties_set: 12, contains_updates: True, contains_system_updates: False}
2026-02-25 08:45:19 | GraphService | INFO | [Graph] Updates: SummaryCounters{relationships_created: 1, properties_set: 8, contains_updates: True, contains_system_updates: False}
2026-02-25 08:45:19 | GraphService | INFO | [Graph] Updates: SummaryCounters{relationships_created: 1, properties_set: 8, contains_updates: True, contains_system_updates: False}
2026-02-25 08:45:19 | GraphService | INFO | [Graph] Relationship created: (hailstorm alley)-[related_to]->(calgary)
2026-02-25 08:45:19 | GraphService | INFO | [Graph] Updates: SummaryCounters{relationships_created: 1, properties_set: 8, contains_updates: True, contains_system_updates: False}
2026-02-25 08:45:19 | GraphService | INFO | [Graph] Relationship created: (hailstorm alley)-[located_in]->(alberta)
2026-02-25 08:45:19 | GraphService | INFO | [Graph] Updates: SummaryCounters{properties_set: 5, contains_updates: True, contains_system_updates: False}
