2026-02-25 05:27:46 | LLMService | INFO | Primary LLM Provider: GEMINI
2026-02-25 07:33:14 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:33:22 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:33:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:34:09 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:34:16 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:34:36 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:34:43 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:35:03 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:35:10 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:35:28 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:35:39 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:36:06 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:36:15 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:36:53 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:37:00 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:37:24 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:37:33 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:38:02 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:38:09 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:38:30 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:38:36 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:38:57 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:39:03 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:39:21 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:39:29 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:39:54 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:40:04 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:40:30 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:40:38 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:41:06 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:41:14 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:41:45 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:41:53 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:42:12 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:42:20 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:42:40 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:42:47 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:43:05 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:43:11 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:43:32 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:43:39 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:44:03 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:44:09 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:44:40 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:44:47 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:45:13 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:45:19 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:45:39 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:45:48 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:46:10 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:46:17 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:46:38 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:46:45 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:47:05 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:47:12 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:47:36 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:47:43 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:48:05 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:48:13 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:48:39 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:48:45 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:49:12 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:49:18 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:49:37 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:49:44 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:50:42 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:51:09 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:51:16 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:51:41 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:51:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:52:22 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:52:28 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:53:01 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:53:08 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:53:33 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:53:40 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:54:05 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:54:15 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:54:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:54:52 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:55:15 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:55:21 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:55:45 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:55:53 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:56:18 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:56:39 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:56:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:57:14 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:57:22 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:57:49 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:57:56 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:58:17 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:58:24 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:58:49 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:58:54 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:59:20 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:59:28 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 07:59:59 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:00:06 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:00:29 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:00:38 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:01:07 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:01:16 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:01:48 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:02:10 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:02:18 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:02:49 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:02:57 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:03:18 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:03:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:03:51 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:04:11 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:04:20 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:04:44 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:04:52 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:05:21 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:05:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:05:53 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:06:18 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:06:30 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:06:59 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:07:14 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:07:44 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:07:52 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:08:15 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:08:25 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:08:51 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:09:00 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:09:26 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:09:33 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:09:56 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:10:06 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:10:30 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:10:38 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:11:05 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:11:14 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:11:59 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:12:08 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:12:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:12:54 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:13:22 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:13:44 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:14:12 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:14:19 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:14:49 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:14:55 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:15:19 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:15:26 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:15:51 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:15:59 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:16:19 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:16:27 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:16:49 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:16:56 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:17:23 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:17:31 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:17:53 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:18:00 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:18:27 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:18:35 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:19:01 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:19:08 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:19:40 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:19:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:20:20 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:20:30 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:20:57 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:21:05 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:21:36 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:21:43 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:22:10 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:22:35 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:22:43 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:23:13 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:23:21 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:23:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:23:52 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:24:19 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:24:26 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:24:50 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:25:14 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:25:21 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:25:42 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:25:49 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:26:07 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:26:15 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:26:45 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:26:53 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:27:23 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:27:31 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:28:00 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:28:09 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:28:34 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:28:41 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:29:04 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:29:10 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:29:34 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:29:41 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:30:14 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:30:20 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:30:43 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:31:09 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:31:16 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:31:45 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:31:53 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:32:22 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:32:30 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:32:57 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:33:04 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:33:23 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:33:32 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:34:01 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:34:08 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:34:31 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:34:39 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:35:11 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:35:17 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:35:43 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:35:58 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:36:23 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:36:31 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:36:56 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:37:02 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:37:26 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:37:35 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:38:05 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:38:12 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:38:37 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:38:43 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:39:06 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:39:13 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:39:39 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:39:48 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:40:17 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:40:24 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:40:47 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:40:56 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:41:23 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:41:31 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:42:01 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:42:09 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:42:33 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:42:41 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:43:07 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:43:29 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:43:39 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:44:15 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:44:22 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:44:41 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:44:46 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:45:12 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:45:21 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:45:56 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:46:30 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:46:38 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:47:11 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:47:34 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:47:42 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:48:08 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:48:16 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:48:51 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:48:57 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:49:21 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:49:28 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:49:48 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:49:57 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:50:33 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
2026-02-25 08:51:21 | LLMService | INFO | [Gemini] Extracting with gemini-3-flash-preview (native SDK)
